sigmaE
0.02285044157900014
0.005427192347999994
0.005165878409999989
0.004435620209999994
0.01511589975418103
0.023652031123501192
0.0032676721099999997
0.005073310699999985
0.01697668591785003
0.028091056277143082
0.0058700632703508745
0.005767329040099969
0.003707478178999998
0.0036096369610999967
0.03260390129097121
0.0037942138979999954
0.0025215452100000014
0.022503076561100083
0.0058033793099999875
0.002928353000000001
0.010135782981073115
0.02236706715330015
0.0012118410000000004
0.0028874710000000004
0.028113759960100293
0.0038741579999999947
0.004178540699999993
0.003724050999999996
0.010746419822989904
0.06488635730591101
0.0004721567199999999
0.002512534704890005
0.018206943440735004
0.04255366242562991
0.009501356967318585
0.005535331152199974
0.023243416292371668
0.015415684888075857
0.009300544580793954
0.0057143952540899805
0.03497718550815641
0.015194934570305003
0.0018612617213257124
0.0017007653890000018
0.10724885834223118
0.00520440580120455
0.0007118948038900005
0.0018584918259429044
0.019336522491200103
0.010086456357999953
0.004906541978999992
0.005607178319999987
0.07369817290160213
0.012336213141529892
0.002461102140000007
0.016796078330300078
0.11282922904984094
0.0025783124949900066
0.000500483017
0.002739185323303875
0.05003981325567096
0.03394216033709245
0.012686844568392185
0.005815022079448166
0.03416667065728357
0.042623625883089496
0.002678232614418564
0.004336959854147595
0.020621245709709524
0.09288574277709624
0.006560494539671367
0.014588801943139709
0.029015722162390425
0.006057622459021736
0.011270738432889862
0.00023380441000000001
0.051448217674610296
0.02636227402830429
0.005188541457046473
0.010108984643271568
0.059477540996499656
0.04438269171973864
0.003726640711268791
0.022451679719319214
0.09169223762466927
0.033530830282007845
0.004325125685486964
0.006655554492696003
0.06210348439973378
0.05745463614800947
0.0030317306860310456
0.004224735340973393
0.014182020774333472
0.11470025184001248
0.004136591857382847
0.0032968587231451234
0.02571895892783661
0.000642727344829487
0.0768400720678356
0.005283362551112958
0.06036667162995711
0.013820039435422359
0.0010471405344294263
0.005119252940178529
0.14458115715565878
0.11858143947120316
0.008713044671435181
0.01771097853078431
0.12996207921778632
0.016775792799123994
0.00476985868731685
0.006157410104865613
0.14741555650728314
0.03051328686535774
0.001643606934880419
0.004675064076004774
0.049996795651030296
0.20700106879138286
0.006126792485091471
0.006681542689836682
0.02754383606405276
0.016064615651382504
0.016207004035088898
0.06245484283497909
0.09076247844910489
0.009443896556063529
0.00022481136718313896
0.006568630089347855
0.04972098792970297
0.03132042168427315
0.003317220023577713
0.3941790675868249
0.15615060828192406
0.01165883359564576
0.008031941281048883
0.008937272109761422
0.2842177421652976
0.01452301394089367
0.0011387218999935403
0.008411349214407986
0.1982614707045053
5.5252443606623975
0.010210260163247706
0.048613655153141117
