sigmaE
0.011430600000000006
0.01667770000000001
0.003990999999999999
0.004995899999999999
0.016529766401888527
0.018078591953648124
0.0020278999999999996
0.00385492
0.044098987876053215
0.022930136900108714
0.004977827016828465
0.013257465190658112
0.01586658757364302
0.013420546434710013
0.0629902385282319
0.007272412782910003
0.000602949
0.05936004877720444
0.0036165711413268264
0.006853995817226517
0.0035277271925941876
0.04955982883253792
0.001262147932654465
0.0033761111616642616
0.02953534969000001
0.005949509999999999
0.00299
0.0026829999999999996
0.002998909999999999
0.0690923658419996
0.0013378
0.0007819490000000001
0.049371874395722805
0.012911521424010015
0.0077840721000000035
0.008810801921000005
0.08492936538020703
0.003548471457815237
0.0025240446598999997
0.004724796770609
0.1869482301789321
0.005031881728545382
0.0052032439841918415
0.00710478810854019
4.06262483182152
0.007651852964433739
0.035061556940335595
0.007317106632735191
0.015986259000000003
0.007140257200000001
0.0023556589999999995
0.007753944100000001
0.04024176392098722
0.005466719999999999
0.004660252099999999
0.026025214380000047
0.10497392512250824
0.0006126910489000002
0.0014294541000000002
0.0022797371999999996
0.05296174594290971
0.0056197690210000005
0.011534714673878609
0.05136547057709948
0.022720652661022803
0.002401577012723239
0.003140176999999998
0.09211169500305538
0.005505251594186184
0.0006703056238634985
0.003720804472753881
0.10360808725379907
0.00068
0.031077559336683606
0.0025126731555366183
0.0
0.005395899999999999
0.010853076770439191
0.006526048999999999
0.013697166757874827
0.006748262100000003
0.00803071684401
0.0028273589999999998
0.019662156844010018
0.008312720000000001
0.015456016890000012
0.0009609999999999999
0.011432328380000007
0.004647948999999999
0.020719002568165702
0.0018149000000000002
0.01611324704890002
0.0025495099999999996
0.019747804072050425
0.0026953158116050473
0.0173301178685501
0.00018416770090804455
6.687351596815635e-05
0.9479046468119641
9.812277839033055e-05
0.005657939712035201
0.004385379
0.09424603852321507
0.0013621520489000003
0.024542402534200404
0.02924387801426934
0.006531298689999999
0.0030082199999999994
0.032249076083571665
0.03440928893429134
0.0017317741000000002
0.0025918299999999994
0.011583694473900168
0.05876370237555735
0.002122076723050863
0.0008786100000000002
0.0046135631584697636
0.08209918518572322
0.0023226557895282725
0.00035681175904276393
0.0
0.001660062657874822
0.0022148999999999997
0.028180388079283726
0.021869149660091423
0.005687142592087339
0.004161409999999999
0.0036248999999999986
0.01523936569643456
0.005834859820999999
0.001353049
0.038131949067216155
0.06783405738239054
0.008668374813910005
0.0029368199999999993
0.0018364184641497829
0.10533542840117305
0.028317157412977707
0.0042654061883011084
0.002851534720442214
0.08576414328025159
2.3847145065776543
0.02299294867843262
0.003752780633520001
