0,1,2,3
0.0010602670346254491,0.0016830279649680169,0.00029899153249354375,0.000465718943635017
0.0017162796647245784,0.0017573964616642095,0.0002056628602590249,0.0004682170522793158
0.004369208378483161,0.002178865657869797,0.0004112340177254828,0.0015074046932493843
0.0014952592437344747,0.0014245021885937689,0.006597240200066106,0.0006821610498494975
4.831071306996524e-05,0.00563011291955184,0.00032575491008753716,0.0007140367228644129
0.00025729757848296983,0.0046428592956148235,0.00013566397136601725,0.00025729757848296983
0.003019502393543198,0.0005503919615405133,0.00034716694655625085,0.00035336334877276076
0.00042115829890822373,0.006998589740760299,0.00012617694711824611,7.948843414595147e-05
0.0048539416892735094,0.001384544795582265,0.0008211587945804305,0.0008019466132949494
0.008502870979197639,0.0003162083911373033,0.0002453393161946152,0.0004919709446138317
0.01856516215456239,0.0005521688472738538,0.0005168022260948979,0.0005424725296587938
0.3986896741024873,0.0007577862648520037,0.003276893114984513,0.0007882008363400285
0.001609590415636714,0.0007848070978950881,0.000276324188367583,0.0008134542451011165
0.004302567188191049,0.0005263396218805152,0.0004651408714261304,0.002551806844480208
0.01091586934651601,6.836479948113253e-05,0.00017911036370974815,0.0003021369326557076
0.005471272646009559,0.0005818847275696279,0.0014606739665565319,0.005120835586777504
0.002159449912834208,0.0002634632749386069,0.0003472693732104351,0.009338103472886683
0.0005322182029635211,8.251439957935368e-05,0.0002971001447991972,0.00998917702723183
5.051370100295882e-05,0.003378604951160497,0.00023539917962581207,1.5924996820246712e-06
0.0005564965521222176,0.001159476800643395,0.0007108831073233989,0.0014579769210226327
0.0007620585977725629,0.0008206608143129406,0.00023401467933809823,0.0019129547520625768
0.0009590440854929358,0.001649247931388421,0.00022192562774815602,0.0012641102959337098
0.0004361690001392616,0.002090464253041239,0.00016702309103884487,0.0015704637464358398
0.0002528457765745214,0.00212732084991883,0.00019897230671292335,0.0016308562568645166
1.2369422602015334e-05,1.1161207164841394e-05,0.09956689068897291,7.583777071035474e-06
0.0005119395133109831,0.0005991281221137542,0.00976396648724716,0.00014598157845305412
0.0023165680303997315,0.0029265072590548375,0.0006494805550515308,0.0003117213637703152
0.0032065074160060256,0.0034091708848466348,0.0002758934242567125,0.0002561922689092451
0.0012225197635194647,0.005851824705883558,0.0001966359422479318,0.00011434456507060832
0.00043675705948883055,0.008476380290991946,0.0002488001227691683,5.1911387924896915e-05
6.303671724637679e-06,0.000125346121641315,0.00020598150823418972,0.0028797078903865783
0.0021389618583188257,0.0006038266684521954,0.00042833279741200564,0.0004747003892358817
0.001635399864742041,0.0005486663688167633,0.00015488793513820915,0.0037099222594724063
0.006851054598289189,0.0008668604484592174,0.0002908262283622061,0.00023021256514607342
0.010239704720744673,0.0025255289606313483,0.0003195538929081558,0.00030055751443204423
0.008567027228331645,0.24014769372578454,0.0021129784463252955,0.00044142776661203816
