0,1,2,3
0.6025102020157042,0.1434960290395393,0.13698520699347888,0.11700856195127772
0.3211401229419384,0.50159135037728,0.06815035359863712,0.10911817308214443
0.3045155438167678,0.48742201462322715,0.10940602739770873,0.09865641416229641
0.08534046978393749,0.08144539029316925,0.7481276956209876,0.0850864443019056
0.06721982634111114,0.6682279454921206,0.17140565250182888,0.09314657566493939
0.28451072255541654,0.6065332142538428,0.031854676051536114,0.07710138713920461
0.7102824562354284,0.09212101773651893,0.1010916710082369,0.09650485501981562
0.1413755735025432,0.8193338376105725,0.007557635914002752,0.0317329529728815
0.2438815986785586,0.5513780113791417,0.12482324062991468,0.0799171493123851
0.4260062178772313,0.2898108975829965,0.17490898446169742,0.10927390007807466
0.6529715078186598,0.28000654584969403,0.032728365430170096,0.03429358090147609
0.9341612917934975,0.04466293624090205,0.005543660426949406,0.015632111538650975
0.50055606627172,0.252074322881647,0.11794225553365463,0.1294273553129784
0.7057237216582262,0.11379072766461658,0.020720888124790275,0.15976466255236693
0.9538060496488638,0.021412582963840843,0.004245681822323513,0.020535685564971717
0.4872619300549308,0.327022418828164,0.12876238790423683,0.05695326321266849
0.41533525305305957,0.498041534797618,0.035070900544724906,0.0515523116045977
0.15116786790299713,0.6876699986301554,0.04836818201284345,0.11279395145400405
0.6219259469115778,0.13198715389843357,0.24204680124134578,0.0040400979486428165
0.5555615036985675,0.27880828671939273,0.055473607670962814,0.11015660191107694
0.4545826563568928,0.3375691486784869,0.02886001261886718,0.178988182345753
0.673677074167115,0.24903102320946682,0.029853165055120957,0.047438737568297196
0.4853975138352931,0.45754786310798434,0.0229135447131347,0.03414107834358795
0.10598873069554797,0.8427734925825686,0.027938679083616448,0.02329909763826702
0.2342758248459255,0.006604604696405384,0.7125064466254708,0.04661312383219822
0.7507107633011186,0.1714875477608095,0.013620699097010554,0.06418098984106134
0.5014203852873517,0.4083050626584664,0.030165633369802436,0.06010891868437944
0.8205513811018138,0.10784135446931414,0.030514862351882267,0.04109240207698995
0.7975059158764067,0.16628300405335278,0.009773060783849964,0.026438019286390398
0.18870590866035813,0.7651917151195412,0.022370377160220452,0.02373199905988009
0.22812774172084133,0.1319773752701385,0.1319773752701385,0.5079175077388817
0.8497027419047096,0.08575134565440952,0.0017697587024847825,0.06277615373839608
0.10376700342694826,0.06646168993391516,0.006707262511032927,0.8230640441281037
0.8464850899725919,0.06325177609743224,0.040512106854048734,0.04975102707592709
0.9220865637788351,0.047413376229208645,0.0035428624707026166,0.0269571975212535
0.03409518206143593,0.9557433542567484,0.0017531626185477807,0.008408301063268139
