sigmaE
0.022373696235292624
0.005328601165524664
0.005086827409307329
0.004345011940491709
0.014869186347006553
0.02322430218461015
0.003155445971650619
0.005052306870096905
0.017397230383565384
0.027846831646545746
0.0062504588111728385
0.005636324321856848
0.0037765947961641826
0.0036042247943031203
0.03310709642566681
0.003765353338084989
0.0022622456171759106
0.022488837345291852
0.005768561259943145
0.0031347958485289694
0.010496983542254725
0.022377958590342188
0.001175273842945236
0.0028446449561408023
0.02840701002108607
0.003684284542044997
0.004043056513882798
0.0038596115665887974
0.010846028801967821
0.06285752326933079
0.0005798055121352748
0.002434483647977362
0.018249376023586207
0.04125897449957876
0.00934037773690454
0.005980107217753043
0.023062480514646294
0.01568934418784979
0.009468958143580336
0.005915705183524497
0.034992670819717506
0.015005519795215297
0.0017539094803557932
0.0018377892041929172
0.1082635560908406
0.005176159990118094
0.0006424761942654794
0.0018116657147437551
0.0196998317332425
0.009920610456339683
0.004641722965336786
0.005093729340521457
0.07388047338305985
0.011912470232276092
0.002169218600134163
0.016725367926586403
0.1133148513029915
0.002543875304055621
0.0005043989860973471
0.002439697417579208
0.050356679269121185
0.03379653127607487
0.01330710623932564
0.005885904545440003
0.03526200063478828
0.042283771452313906
0.0029775226354616714
0.004376795928502357
0.020918615196499762
0.09515980004925725
0.006693190830277451
0.01560843120757017
0.02905272354725028
0.006165663794928868
0.01130700340913875
0.00018872962189246076
0.05119911848136082
0.02569425421001901
0.005112304925424002
0.010151748951650535
0.05899757047290289
0.04381108553116686
0.0037455688300473047
0.023229808163798056
0.09166372572370803
0.03388435243456771
0.004061964461207681
0.006454741590420627
0.061312458974927535
0.05779466063642268
0.0028942994765130798
0.004312493174432122
0.014481470737222703
0.1151499748213712
0.0038173224731621624
0.00318340637196093
0.025415724789445295
0.000716509334316987
0.07729721054252221
0.005056886802872728
0.06014039318391027
0.013738085362102212
0.0010911715126233968
0.005141620651608723
0.14347376491462036
0.11683024123508415
0.008631434057311819
0.01719924662347434
0.13005310867577563
0.017092291495150527
0.004836446322650526
0.006512931129177314
0.14589313132032794
0.03041927045774296
0.0017878518666195528
0.004836485025142402
0.050927595256695116
0.20650849906095564
0.006037275259916928
0.006404747213979201
0.02847635400665346
0.016474254427417893
0.016474254427417893
0.0634014900925492
0.09072607398897325
0.009156005443805496
0.0001889640353805874
0.0067028546430789315
0.04921102377224972
0.03151915055140161
0.0031808883746896493
0.3903343346537583
0.1554254111452479
0.011613829259448484
0.007438537239155172
0.00913492030724924
0.2842942569662218
0.014618313610495093
0.0010923220153151439
0.008311341624791984
0.1973604653329344
5.532334533221946
0.010148207731445199
0.048671574990150325
